"iso_a3","country","year","region","income_group","gdp_percap","population","birth_rate","neonat_mortal"
"FJI","Fiji",1990,"East Asia & Pacific","Upper middle income",3679.95548591614,728339,28.902,12.5
"FJI","Fiji",1991,"East Asia & Pacific","Upper middle income",3665.21343230708,735209,28.584,12.2
"FJI","Fiji",1992,"East Asia & Pacific","Upper middle income",3928.64297653274,744340,28.257,11.9
"FJI","Fiji",1993,"East Asia & Pacific","Upper middle income",4050.19977711396,754923,27.887,11.6
"FJI","Fiji",1994,"East Asia & Pacific","Upper middle income",4286.36280996152,765664,27.468,11.4
"FJI","Fiji",1995,"East Asia & Pacific","Upper middle income",4427.77398894763,775587,27.005,11.3
"FJI","Fiji",1996,"East Asia & Pacific","Upper middle income",4670.46076726127,784647,26.518,11.1
"FJI","Fiji",1997,"East Asia & Pacific","Upper middle income",4596.38429661173,793098,26.039,11
"FJI","Fiji",1998,"East Asia & Pacific","Upper middle income",4662.47153488993,800616,25.589,10.8
"FJI","Fiji",1999,"East Asia & Pacific","Upper middle income",5110.56056945294,806857,25.176,10.7
"FJI","Fiji",2000,"East Asia & Pacific","Upper middle income",5107.67364092886,811647,24.803,10.6
"FJI","Fiji",2001,"East Asia & Pacific","Upper middle income",5308.58566815015,814700,24.465,10.4
"FJI","Fiji",2002,"East Asia & Pacific","Upper middle income",5552.08717102343,816237,24.147,10.3
"FJI","Fiji",2003,"East Asia & Pacific","Upper middle income",5712.51924728264,817224,23.836,10.2
"FJI","Fiji",2004,"East Asia & Pacific","Upper middle income",6167.32114325611,818995,23.526,10.1
"FJI","Fiji",2005,"East Asia & Pacific","Upper middle income",6383.13080793766,822484,23.212,10.1
"FJI","Fiji",2006,"East Asia & Pacific","Upper middle income",6655.99276036618,828060,22.892,10.1
"FJI","Fiji",2007,"East Asia & Pacific","Upper middle income",6715.54252577546,835392,22.567,10.2
"FJI","Fiji",2008,"East Asia & Pacific","Upper middle income",6848.645800607,843851,22.238,10.2
"FJI","Fiji",2009,"East Asia & Pacific","Upper middle income",6736.13710081819,852479,21.902,10.3
"FJI","Fiji",2010,"East Asia & Pacific","Upper middle income",6953.95929281655,860559,21.555,10.3
"FJI","Fiji",2011,"East Asia & Pacific","Upper middle income",7227.69870408921,867921,21.196,10.4
"FJI","Fiji",2012,"East Asia & Pacific","Upper middle income",7433.70116852687,874742,20.823,10.4
"FJI","Fiji",2013,"East Asia & Pacific","Upper middle income",7750.27253873894,881065,20.441,10.3
"FJI","Fiji",2014,"East Asia & Pacific","Upper middle income",8107.2804102588,887027,,
"FRA","France",1990,"Europe & Central Asia","High income",17556.9654959251,58409202,13.4,3.6
"FRA","France",1991,"Europe & Central Asia","High income",18283.6011150404,58557072,13.2,3.5
"FRA","France",1992,"Europe & Central Asia","High income",18905.2000374374,58849212,13.1,3.4
"FRA","France",1993,"Europe & Central Asia","High income",19153.1472783691,59105073,13,3.3
"FRA","France",1994,"Europe & Central Asia","High income",19945.0434625915,59325793,12.5,3.2
"FRA","France",1995,"Europe & Central Asia","High income",20710.5627838643,59540711,12.8,3.1
"FRA","France",1996,"Europe & Central Asia","High income",21310.1939767138,59752020,12.8,2.9
"FRA","France",1997,"Europe & Central Asia","High income",22237.4257445383,59963792,12.7,2.9
"FRA","France",1998,"Europe & Central Asia","High income",23333.1664640479,60185178,12.8,2.8
"FRA","France",1999,"Europe & Central Asia","High income",24250.2107246386,60495470,12.9,2.8
"FRA","France",2000,"Europe & Central Asia","High income",25979.7322447537,60911057,13.3,2.7
"FRA","France",2001,"Europe & Central Asia","High income",27421.7214638407,61355725,13.1,2.7
"FRA","France",2002,"Europe & Central Asia","High income",28504.5066595955,61803229,12.9,2.6
"FRA","France",2003,"Europe & Central Asia","High income",28091.7363647701,62242474,12.8,2.6
"FRA","France",2004,"Europe & Central Asia","High income",29037.2529379003,62702121,12.8,2.5
"FRA","France",2005,"Europe & Central Asia","High income",30377.0559848493,63176246,12.8,2.5
"FRA","France",2006,"Europe & Central Asia","High income",32288.8040271545,63617975,13.1,2.4
"FRA","France",2007,"Europe & Central Asia","High income",34039.7982460242,64012572,12.8,2.4
"FRA","France",2008,"Europe & Central Asia","High income",35143.9621362143,64371099,12.9,2.3
"FRA","France",2009,"Europe & Central Asia","High income",34810.807857436,64702921,12.8,2.3
"FRA","France",2010,"Europe & Central Asia","High income",35868.9492787345,65023142,12.9,2.3
"FRA","France",2011,"Europe & Central Asia","High income",37327.9475760393,65338149,12.7,2.3
"FRA","France",2012,"Europe & Central Asia","High income",37258.4780100518,65635082,12.6,2.3
"FRA","France",2013,"Europe & Central Asia","High income",37594.652413672,65920302,12.3,2.3
"FRA","France",2014,"Europe & Central Asia","High income",38850.7164455953,66201365,,
"FRO","Faeroe Islands",1990,"Europe & Central Asia","High income",,48031,,
"FRO","Faeroe Islands",1991,"Europe & Central Asia","High income",,47496,,
"FRO","Faeroe Islands",1992,"Europe & Central Asia","High income",,46580,,
"FRO","Faeroe Islands",1993,"Europe & Central Asia","High income",,45512,,
"FRO","Faeroe Islands",1994,"Europe & Central Asia","High income",,44609,,
"FRO","Faeroe Islands",1995,"Europe & Central Asia","High income",,44099,,
"FRO","Faeroe Islands",1996,"Europe & Central Asia","High income",,44058,,
"FRO","Faeroe Islands",1997,"Europe & Central Asia","High income",,44413,,
"FRO","Faeroe Islands",1998,"Europe & Central Asia","High income",,45050,,
"FRO","Faeroe Islands",1999,"Europe & Central Asia","High income",,45788,,
"FRO","Faeroe Islands",2000,"Europe & Central Asia","High income",,46491,,
"FRO","Faeroe Islands",2001,"Europe & Central Asia","High income",,47135,,
"FRO","Faeroe Islands",2002,"Europe & Central Asia","High income",,47751,,
"FRO","Faeroe Islands",2003,"Europe & Central Asia","High income",,48308,,
"FRO","Faeroe Islands",2004,"Europe & Central Asia","High income",,48782,,
"FRO","Faeroe Islands",2005,"Europe & Central Asia","High income",,49157,,
"FRO","Faeroe Islands",2006,"Europe & Central Asia","High income",,49414,,
"FRO","Faeroe Islands",2007,"Europe & Central Asia","High income",,49554,13.9,
"FRO","Faeroe Islands",2008,"Europe & Central Asia","High income",,49601,,
"FRO","Faeroe Islands",2009,"Europe & Central Asia","High income",,49600,,
"FRO","Faeroe Islands",2010,"Europe & Central Asia","High income",,49581,,
"FRO","Faeroe Islands",2011,"Europe & Central Asia","High income",,49551,11.9,
"FRO","Faeroe Islands",2012,"Europe & Central Asia","High income",,49506,12.8,
"FRO","Faeroe Islands",2013,"Europe & Central Asia","High income",,49469,,
"FRO","Faeroe Islands",2014,"Europe & Central Asia","High income",,49460,,
"FSM","Micronesia, Fed. Sts.",1990,"East Asia & Pacific","Lower middle income",1785.85119600326,96331,34.004,21.7
"FSM","Micronesia, Fed. Sts.",1991,"East Asia & Pacific","Lower middle income",1932.81522995325,98800,33.505,21.6
"FSM","Micronesia, Fed. Sts.",1992,"East Asia & Pacific","Lower middle income",2003.14874068241,101412,33.096,21.5
"FSM","Micronesia, Fed. Sts.",1993,"East Asia & Pacific","Lower middle income",2163.8795461298,103937,32.748,21.5
"FSM","Micronesia, Fed. Sts.",1994,"East Asia & Pacific","Lower middle income",2154.17825000167,106057,32.443,21.6
"FSM","Micronesia, Fed. Sts.",1995,"East Asia & Pacific","Lower middle income",2322.07325031686,107556,32.149,21.6
"FSM","Micronesia, Fed. Sts.",1996,"East Asia & Pacific","Lower middle income",2274.27253401222,108342,31.834,21.7
"FSM","Micronesia, Fed. Sts.",1997,"East Asia & Pacific","Lower middle income",2169.6011972557,108506,31.467,21.7
"FSM","Micronesia, Fed. Sts.",1998,"East Asia & Pacific","Lower middle income",2263.60288379842,108236,31.03,21.6
"FSM","Micronesia, Fed. Sts.",1999,"East Asia & Pacific","Lower middle income",2339.29557676759,107808,30.513,21.3
"FSM","Micronesia, Fed. Sts.",2000,"East Asia & Pacific","Lower middle income",2510.50513412881,107430,29.906,21
"FSM","Micronesia, Fed. Sts.",2001,"East Asia & Pacific","Lower middle income",2618.91829273398,107170,29.21,20.7
"FSM","Micronesia, Fed. Sts.",2002,"East Asia & Pacific","Lower middle income",2679.74989141487,106983,28.453,20.4
"FSM","Micronesia, Fed. Sts.",2003,"East Asia & Pacific","Lower middle income",2787.4409891002,106816,27.669,20
"FSM","Micronesia, Fed. Sts.",2004,"East Asia & Pacific","Lower middle income",2777.80897964436,106575,26.886,19.6
"FSM","Micronesia, Fed. Sts.",2005,"East Asia & Pacific","Lower middle income",2939.53441099594,106198,26.138,19.2
"FSM","Micronesia, Fed. Sts.",2006,"East Asia & Pacific","Lower middle income",3039.54824084875,105686,25.457,18.8
"FSM","Micronesia, Fed. Sts.",2007,"East Asia & Pacific","Lower middle income",3073.29767732676,105097,24.863,18.4
"FSM","Micronesia, Fed. Sts.",2008,"East Asia & Pacific","Lower middle income",3070.8777293932,104498,24.372,18
"FSM","Micronesia, Fed. Sts.",2009,"East Asia & Pacific","Lower middle income",3139.43600940992,103983,23.992,17.6
"FSM","Micronesia, Fed. Sts.",2010,"East Asia & Pacific","Lower middle income",3269.6413299861,103619,23.731,17.2
"FSM","Micronesia, Fed. Sts.",2011,"East Asia & Pacific","Lower middle income",3411.99872222358,103424,23.587,16.8
"FSM","Micronesia, Fed. Sts.",2012,"East Asia & Pacific","Lower middle income",3489.29308819244,103395,23.535,16.3
"FSM","Micronesia, Fed. Sts.",2013,"East Asia & Pacific","Lower middle income",3394.57801962422,103549,23.547,15.9
"FSM","Micronesia, Fed. Sts.",2014,"East Asia & Pacific","Lower middle income",,103903,,
"GAB","Gabon",1990,"Sub-Saharan Africa","Upper middle income",12511.5332085604,946703,37.047,33
"GAB","Gabon",1991,"Sub-Saharan Africa","Upper middle income",13353.8015231339,972539,36.744,32.8
"GAB","Gabon",1992,"Sub-Saharan Africa","Upper middle income",12887.8312301796,998823,36.401,32.5
"GAB","Gabon",1993,"Sub-Saharan Africa","Upper middle income",13357.6331162508,1025559,36.029,32.2
"GAB","Gabon",1994,"Sub-Saharan Africa","Upper middle income",13782.6690453463,1052772,35.639,32
"GAB","Gabon",1995,"Sub-Saharan Africa","Upper middle income",14391.2404699991,1080477,35.248,31.7
"GAB","Gabon",1996,"Sub-Saharan Africa","Upper middle income",14798.6457311658,1108698,34.871,31.4
"GAB","Gabon",1997,"Sub-Saharan Africa","Upper middle income",15513.8781719011,1137412,34.523,31.1
"GAB","Gabon",1998,"Sub-Saharan Africa","Upper middle income",15822.6515120955,1166525,34.212,30.8
"GAB","Gabon",1999,"Sub-Saharan Africa","Upper middle income",14270.2011144231,1195919,33.947,30.4
"GAB","Gabon",2000,"Sub-Saharan Africa","Upper middle income",13974.1422816541,1225527,33.73,30
"GAB","Gabon",2001,"Sub-Saharan Africa","Upper middle income",14251.0663660106,1255299,33.562,29.6
"GAB","Gabon",2002,"Sub-Saharan Africa","Upper middle income",14096.6973871501,1285318,33.431,29.1
"GAB","Gabon",2003,"Sub-Saharan Africa","Upper middle income",14360.1284641391,1315820,33.323,28.6
"GAB","Gabon",2004,"Sub-Saharan Africa","Upper middle income",14511.4875065254,1347125,33.232,28.1
"GAB","Gabon",2005,"Sub-Saharan Africa","Upper middle income",15197.8291118759,1379465,33.15,27.6
"GAB","Gabon",2006,"Sub-Saharan Africa","Upper middle income",14738.0983971358,1412907,33.076,27
"GAB","Gabon",2007,"Sub-Saharan Africa","Upper middle income",15727.9462497214,1447388,33.005,26.5
"GAB","Gabon",2008,"Sub-Saharan Africa","Upper middle income",15178.7163349446,1482843,32.926,25.9
"GAB","Gabon",2009,"Sub-Saharan Africa","Upper middle income",14749.897257459,1519155,32.826,25.3
"GAB","Gabon",2010,"Sub-Saharan Africa","Upper middle income",15658.9821533472,1556222,32.686,24.6
"GAB","Gabon",2011,"Sub-Saharan Africa","Upper middle income",16590.3006516503,1594034,32.487,24
"GAB","Gabon",2012,"Sub-Saharan Africa","Upper middle income",17561.7202179852,1632572,32.221,23.3
"GAB","Gabon",2013,"Sub-Saharan Africa","Upper middle income",18162.5521492634,1671711,31.888,22.8
"GAB","Gabon",2014,"Sub-Saharan Africa","Upper middle income",18775.3621288769,1711294,,
"GBR","United Kingdom",1990,"Europe & Central Asia","High income",17984.9475790552,57247586,13.9,4.7
"GBR","United Kingdom",1991,"Europe & Central Asia","High income",18282.1590653848,57424897,13.8,4.5
"GBR","United Kingdom",1992,"Europe & Central Asia","High income",18640.8498914261,57580402,13.6,4.4
"GBR","United Kingdom",1993,"Europe & Central Asia","High income",19513.1316332381,57718614,13.2,4.2
"GBR","United Kingdom",1994,"Europe & Central Asia","High income",20506.75437543,57865745,13,4.1
"GBR","United Kingdom",1995,"Europe & Central Asia","High income",21072.5686211205,58019030,12.6,4
"GBR","United Kingdom",1996,"Europe & Central Asia","High income",22408.6969668695,58166950,12.6,3.9
"GBR","United Kingdom",1997,"Europe & Central Asia","High income",23720.4104851061,58316954,12.5,3.9
"GBR","United Kingdom",1998,"Europe & Central Asia","High income",24458.5747318435,58487141,12.3,3.8
"GBR","United Kingdom",1999,"Europe & Central Asia","High income",25149.5353007794,58682466,11.9,3.8
"GBR","United Kingdom",2000,"Europe & Central Asia","High income",27339.9928390392,58892514,11.5,3.7
"GBR","United Kingdom",2001,"Europe & Central Asia","High income",28686.0959699857,59119673,11.3,3.7
"GBR","United Kingdom",2002,"Europe & Central Asia","High income",29981.0944406676,59370479,11.3,3.6
"GBR","United Kingdom",2003,"Europe & Central Asia","High income",31189.3107588555,59647577,11.7,3.6
"GBR","United Kingdom",2004,"Europe & Central Asia","High income",33093.5120278534,59987905,11.9,3.5
"GBR","United Kingdom",2005,"Europe & Central Asia","High income",34525.4057954257,60401206,12,3.5
"GBR","United Kingdom",2006,"Europe & Central Asia","High income",36832.9404054756,60846820,12.3,3.4
"GBR","United Kingdom",2007,"Europe & Central Asia","High income",37423.1819168528,61322463,12.6,3.4
"GBR","United Kingdom",2008,"Europe & Central Asia","High income",37752.9572617588,61806995,12.9,3.3
"GBR","United Kingdom",2009,"Europe & Central Asia","High income",36285.807969491,62276270,12.7,3.2
"GBR","United Kingdom",2010,"Europe & Central Asia","High income",35920.0219352981,62766365,12.9,3.1
"GBR","United Kingdom",2011,"Europe & Central Asia","High income",36549.4227989837,63258918,12.8,3
"GBR","United Kingdom",2012,"Europe & Central Asia","High income",37385.9234744073,63700300,12.8,2.9
"GBR","United Kingdom",2013,"Europe & Central Asia","High income",38255.1533575628,64106779,12.2,2.8
"GBR","United Kingdom",2014,"Europe & Central Asia","High income",39136.7742364325,64510376,,
"GEO","Georgia",1990,"Europe & Central Asia","Lower middle income",5182.48377924829,4802000,16.923,27.8
"GEO","Georgia",1991,"Europe & Central Asia","Lower middle income",4195.47284361408,4835900,16.388,27.6
"GEO","Georgia",1992,"Europe & Central Asia","Lower middle income",2346.15826711688,4873500,15.799,27.4
"GEO","Georgia",1993,"Europe & Central Asia","Lower middle income",1685.19677799313,4911100,15.185,27.2
"GEO","Georgia",1994,"Europe & Central Asia","Lower middle income",1557.77078383555,4861600,14.571,26.8
"GEO","Georgia",1995,"Europe & Central Asia","Lower middle income",1675.58634138827,4734000,13.98,26.4
"GEO","Georgia",1996,"Europe & Central Asia","Lower middle income",1945.72497214723,4616100,13.43,25.9
"GEO","Georgia",1997,"Europe & Central Asia","Lower middle income",2227.98614261559,4531600,12.936,25.3
"GEO","Georgia",1998,"Europe & Central Asia","Lower middle income",2345.01747808647,4487300,12.512,24.4
"GEO","Georgia",1999,"Europe & Central Asia","Lower middle income",2468.36070742116,4452500,12.178,23.5
"GEO","Georgia",2000,"Europe & Central Asia","Lower middle income",2590.83864517948,4418300,11.964,22.5
"GEO","Georgia",2001,"Europe & Central Asia","Lower middle income",2797.4173387673,4386400,11.898,21.5
"GEO","Georgia",2002,"Europe & Central Asia","Lower middle income",3016.05316288755,4357000,11.975,20.3
"GEO","Georgia",2003,"Europe & Central Asia","Lower middle income",3438.54024832553,4328900,12.176,19.1
"GEO","Georgia",2004,"Europe & Central Asia","Lower middle income",3749.21581267792,4318300,12.473,17.9
"GEO","Georgia",2005,"Europe & Central Asia","Lower middle income",4199.43032700302,4361400,12.822,16.8
"GEO","Georgia",2006,"Europe & Central Asia","Lower middle income",4695.19709469021,4398000,13.173,15.6
"GEO","Georgia",2007,"Europe & Central Asia","Lower middle income",5426.99775106115,4388400,13.478,14.6
"GEO","Georgia",2008,"Europe & Central Asia","Lower middle income",5667.44189214632,4383800,13.699,13.6
"GEO","Georgia",2009,"Europe & Central Asia","Lower middle income",5461.10771048261,4410900,13.814,12.7
"GEO","Georgia",2010,"Europe & Central Asia","Lower middle income",5818.19411750887,4452800,13.815,11.8
"GEO","Georgia",2011,"Europe & Central Asia","Lower middle income",6322.49929816971,4483350,13.713,11
"GEO","Georgia",2012,"Europe & Central Asia","Lower middle income",6822.69847211226,4490700,13.542,10.3
