"iso2c","iso3c","country","year","gdp_percap","population","birth_rate","neonat_mortal_rate","region","income"
"EC","ECU","Ecuador",2011,9883.58002854238,15243883,21.253,8.9,"Latin America & Caribbean","Upper middle income"
"EC","ECU","Ecuador",2012,10483.1341313652,15474102,21.049,8.6,"Latin America & Caribbean","Upper middle income"
"EC","ECU","Ecuador",2013,11028.4290438128,15707474,20.848,8.3,"Latin America & Caribbean","Upper middle income"
"EC","ECU","Ecuador",2001,6110.45775612709,12914667,24.97,13.4,"Latin America & Caribbean","Upper middle income"
"EC","ECU","Ecuador",2002,6348.92537970144,13143465,24.441,12.7,"Latin America & Caribbean","Upper middle income"
"EC","ECU","Ecuador",2003,6530.51705859897,13369678,23.933,12.1,"Latin America & Caribbean","Upper middle income"
"EC","ECU","Ecuador",2017,11501.0102924422,16785361,19.968,7.4,"Latin America & Caribbean","Upper middle income"
"EC","ECU","Ecuador",1991,5100.88773479125,10472475,29.459,22,"Latin America & Caribbean","Upper middle income"
"EC","ECU","Ecuador",2016,11222.0784862582,16491115,20.205,7.7,"Latin America & Caribbean","Upper middle income"
"EC","ECU","Ecuador",1990,4842.70097988675,10230934,29.912,22.7,"Latin America & Caribbean","Upper middle income"
"EE","EST","Estonia",1991,,1561314,12.4,9.8,"Europe & Central Asia","High income"
"EE","EST","Estonia",1992,,1533091,11.8,9.8,"Europe & Central Asia","High income"
"EE","EST","Estonia",1995,6283.91996654534,1436634,9.4,8.5,"Europe & Central Asia","High income"
"EE","EST","Estonia",1996,6825.50186362188,1415594,9.4,7.8,"Europe & Central Asia","High income"
"EE","EST","Estonia",1993,,1494128,10.2,9.6,"Europe & Central Asia","High income"
"EE","EST","Estonia",1994,,1462514,9.7,9.2,"Europe & Central Asia","High income"
"EE","EST","Estonia",2012,26022.4688470951,1322696,10.6,1.8,"Europe & Central Asia","High income"
"EE","EST","Estonia",2013,27495.7344185694,1317997,10.3,1.7,"Europe & Central Asia","High income"
"EE","EST","Estonia",1997,7842.06468223236,1399535,9,7,"Europe & Central Asia","High income"
"EE","EST","Estonia",1998,8365.59405373023,1386156,8.8,6.4,"Europe & Central Asia","High income"
"EE","EST","Estonia",1990,,1569174,14.2,9.8,"Europe & Central Asia","High income"
"EE","EST","Estonia",2004,14419.4269113124,1362550,10.3,3.7,"Europe & Central Asia","High income"
"EE","EST","Estonia",2005,16516.1438725455,1354775,10.6,3.4,"Europe & Central Asia","High income"
"EE","EST","Estonia",2006,19257.981148334,1346810,11,3.1,"Europe & Central Asia","High income"
"EE","EST","Estonia",2007,21964.2888859081,1340680,11.8,2.8,"Europe & Central Asia","High income"
"EE","EST","Estonia",2008,22664.0393274715,1337090,12,2.5,"Europe & Central Asia","High income"
"EE","EST","Estonia",2009,20502.353701344,1334515,11.8,2.3,"Europe & Central Asia","High income"
"EE","EST","Estonia",2010,21581.6921835734,1331475,11.9,2.1,"Europe & Central Asia","High income"
"EE","EST","Estonia",2011,24543.0674715452,1327439,11.1,1.9,"Europe & Central Asia","High income"
"EE","EST","Estonia",2016,30897.5469102613,1315790,10.7,1.4,"Europe & Central Asia","High income"
"EE","EST","Estonia",2017,33447.8277198239,1317384,10.5,1.3,"Europe & Central Asia","High income"
"EE","EST","Estonia",2014,28964.1793271657,1314545,10.3,1.5,"Europe & Central Asia","High income"
"EE","EST","Estonia",2015,29212.9488725628,1315407,10.6,1.4,"Europe & Central Asia","High income"
"EE","EST","Estonia",2000,9421.26377478994,1396985,9.4,5.3,"Europe & Central Asia","High income"
"EE","EST","Estonia",2001,10302.7719770313,1388115,9.1,4.9,"Europe & Central Asia","High income"
"EE","EST","Estonia",2003,13064.6945154195,1370720,9.5,4,"Europe & Central Asia","High income"
"EE","EST","Estonia",1999,8368.20958176921,1390244,9,5.8,"Europe & Central Asia","High income"
"EE","EST","Estonia",2002,11590.6031705331,1379350,9.4,4.4,"Europe & Central Asia","High income"
"EG","EGY","Egypt, Arab Rep.",1999,5598.32939025698,67515591,26.381,23.3,"Middle East & North Africa","Lower middle income"
"EG","EGY","Egypt, Arab Rep.",2000,5971.66853783176,68831561,25.958,22.5,"Middle East & North Africa","Lower middle income"
"EG","EGY","Egypt, Arab Rep.",1991,3911.3457609696,57424549,32.141,32,"Middle East & North Africa","Lower middle income"
"EG","EGY","Egypt, Arab Rep.",1992,4090.91883440679,58666814,31.08,30.7,"Middle East & North Africa","Lower middle income"
"EG","EGY","Egypt, Arab Rep.",1993,4221.97021433167,59880658,30.11,29.5,"Middle East & North Africa","Lower middle income"
"EG","EGY","Egypt, Arab Rep.",1994,4394.28117706895,61095804,29.256,28.2,"Middle East & North Africa","Lower middle income"
"EG","EGY","Egypt, Arab Rep.",1995,4601.44454567663,62334034,28.526,27.1,"Middle East & North Africa","Lower middle income"
"EG","EGY","Egypt, Arab Rep.",1996,4821.40941591131,63601629,27.903,26,"Middle East & North Africa","Lower middle income"
"EG","EGY","Egypt, Arab Rep.",1997,5071.02054045612,64892270,27.352,25.1,"Middle East & North Africa","Lower middle income"
"EG","EGY","Egypt, Arab Rep.",1998,5307.041554083,66200269,26.845,24.2,"Middle East & North Africa","Lower middle income"
"EG","EGY","Egypt, Arab Rep.",1990,3827.27758020494,56134475,33.249,33.4,"Middle East & North Africa","Lower middle income"
"EG","EGY","Egypt, Arab Rep.",2005,7249.45256670134,75523569,24.849,19.2,"Middle East & North Africa","Lower middle income"
"EG","EGY","Egypt, Arab Rep.",2006,7839.84225685394,76873663,25.024,18.4,"Middle East & North Africa","Lower middle income"
"EG","EGY","Egypt, Arab Rep.",2007,8471.34348680295,78232126,25.393,17.6,"Middle East & North Africa","Lower middle income"
"EG","EGY","Egypt, Arab Rep.",2008,9091.00066505558,79636079,25.93,16.9,"Middle East & North Africa","Lower middle income"
"EG","EGY","Egypt, Arab Rep.",2009,9411.30496895581,81134798,26.584,16.1,"Middle East & North Africa","Lower middle income"
"EG","EGY","Egypt, Arab Rep.",2010,9814.29845495566,82761235,27.266,15.4,"Middle East & North Africa","Lower middle income"
"EG","EGY","Egypt, Arab Rep.",2011,9982.84570166468,84529250,27.871,14.8,"Middle East & North Africa","Lower middle income"
"EG","EGY","Egypt, Arab Rep.",2012,10172.9830564821,86422240,28.308,14.1,"Middle East & North Africa","Lower middle income"
"EG","EGY","Egypt, Arab Rep.",2004,6852.14983047894,74172073,24.864,19.8,"Middle East & North Africa","Lower middle income"
"EG","EGY","Egypt, Arab Rep.",2001,6199.41007108421,70152661,25.578,21.8,"Middle East & North Africa","Lower middle income"
"EG","EGY","Egypt, Arab Rep.",2002,6327.81079813141,71485043,25.258,21.1,"Middle East & North Africa","Lower middle income"
"EG","EGY","Egypt, Arab Rep.",2003,6528.67532678344,72826097,25.015,20.4,"Middle East & North Africa","Lower middle income"
"EG","EGY","Egypt, Arab Rep.",2015,10938.8618617897,92442547,28.182,12.5,"Middle East & North Africa","Lower middle income"
"EG","EGY","Egypt, Arab Rep.",2017,11742.0500882009,96442593,27.05,11.6,"Middle East & North Africa","Lower middle income"
"EG","EGY","Egypt, Arab Rep.",2013,10340.542144239,88404640,28.518,13.5,"Middle East & North Africa","Lower middle income"
"EG","EGY","Egypt, Arab Rep.",2014,10601.1666902408,90424654,28.475,13,"Middle East & North Africa","Lower middle income"
"EG","EGY","Egypt, Arab Rep.",2016,11294.2492425601,94447072,27.677,12,"Middle East & North Africa","Lower middle income"
"ER","ERI","Eritrea",2012,,,34.616,20.9,"Sub-Saharan Africa","Low income"
"ER","ERI","Eritrea",1991,,2266358,40.315,33.6,"Sub-Saharan Africa","Low income"
"ER","ERI","Eritrea",1992,1053.04306138954,2257596,38.892,32.8,"Sub-Saharan Africa","Low income"
"ER","ERI","Eritrea",1993,1233.39787354719,2238626,37.389,32,"Sub-Saharan Africa","Low income"
"ER","ERI","Eritrea",1994,1540.97129571858,2218430,35.892,31.2,"Sub-Saharan Africa","Low income"
"ER","ERI","Eritrea",1995,1628.68420703652,2204222,34.524,30.3,"Sub-Saharan Africa","Low income"
"ER","ERI","Eritrea",1996,1818.46458420957,2196464,33.414,29.4,"Sub-Saharan Africa","Low income"
"ER","ERI","Eritrea",1997,1997.28709568853,2195179,32.634,28.6,"Sub-Saharan Africa","Low income"
"ER","ERI","Eritrea",1998,2045.08542648537,2206432,32.222,27.8,"Sub-Saharan Africa","Low income"
"ER","ERI","Eritrea",1990,,2258653,41.58,34.5,"Sub-Saharan Africa","Low income"
"ER","ERI","Eritrea",2004,2002.32794236575,2719803,35.819,24.8,"Sub-Saharan Africa","Low income"
"ER","ERI","Eritrea",2005,2037.79285460453,2826659,36.552,24.3,"Sub-Saharan Africa","Low income"
"ER","ERI","Eritrea",2006,2013.88919550788,2918205,37.038,23.9,"Sub-Saharan Africa","Low income"
"ER","ERI","Eritrea",2007,2042.66479510214,2996536,37.25,23.4,"Sub-Saharan Africa","Low income"
"ER","ERI","Eritrea",2008,1838.04301643717,3062779,37.184,22.9,"Sub-Saharan Africa","Low income"
"ER","ERI","Eritrea",2009,1888.61517953682,3119920,36.84,22.4,"Sub-Saharan Africa","Low income"
"ER","ERI","Eritrea",2010,1921.43478979428,3170435,36.25,21.9,"Sub-Saharan Africa","Low income"
"ER","ERI","Eritrea",2011,2102.95405980347,3213972,35.476,21.4,"Sub-Saharan Africa","Low income"
"ER","ERI","Eritrea",1999,2046.16881234793,2237405,32.187,27.2,"Sub-Saharan Africa","Low income"
"ER","ERI","Eritrea",2000,1977.56064972517,2292416,32.518,26.6,"Sub-Saharan Africa","Low income"
"ER","ERI","Eritrea",2001,2121.70203918131,2374722,33.17,26.1,"Sub-Saharan Africa","Low income"
"ER","ERI","Eritrea",2002,2124.88834599462,2481058,34.019,25.7,"Sub-Saharan Africa","Low income"
"ER","ERI","Eritrea",2003,2009.73975003207,2600973,34.936,25.2,"Sub-Saharan Africa","Low income"
"ER","ERI","Eritrea",2014,,,32.936,20,"Sub-Saharan Africa","Low income"
"ER","ERI","Eritrea",2015,,,32.191,19.6,"Sub-Saharan Africa","Low income"
"ER","ERI","Eritrea",2016,,,31.521,19.2,"Sub-Saharan Africa","Low income"
"ER","ERI","Eritrea",2017,,,30.898,18.8,"Sub-Saharan Africa","Low income"
"ER","ERI","Eritrea",2013,,,33.753,20.5,"Sub-Saharan Africa","Low income"
"ES","ESP","Spain",1991,14410.1382021864,38966376,10.2,4.6,"Europe & Central Asia","High income"
"ES","ESP","Spain",1992,14802.791644515,39157685,10.1,4.4,"Europe & Central Asia","High income"
"ES","ESP","Spain",1993,14919.6350910203,39361262,9.8,4.1,"Europe & Central Asia","High income"
"ES","ESP","Spain",1990,13627.3265457396,38867322,10.3,4.9,"Europe & Central Asia","High income"
"ES","ESP","Spain",2008,33463.6540993469,45954106,11.3,2.2,"Europe & Central Asia","High income"
"ES","ESP","Spain",2009,32391.0205139,46362946,10.6,2.1,"Europe & Central Asia","High income"
"ES","ESP","Spain",2010,31923.1228581438,46576897,10.4,2.1,"Europe & Central Asia","High income"
"ES","ESP","Spain",2007,32597.0558609096,45226803,10.9,2.2,"Europe & Central Asia","High income"
"ES","ESP","Spain",1999,19907.1614549856,40386875,9.4,2.9,"Europe & Central Asia","High income"
"ES","ESP","Spain",2000,21533.9089930091,40567864,9.8,2.8,"Europe & Central Asia","High income"
"ES","ESP","Spain",2001,22910.7802327061,40850412,9.9,2.7,"Europe & Central Asia","High income"
"ES","ESP","Spain",2002,24363.014919004,41431558,10.1,2.7,"Europe & Central Asia","High income"
"ES","ESP","Spain",2003,25055.9747761175,42187645,10.4,2.6,"Europe & Central Asia","High income"
"ES","ESP","Spain",2004,26180.0605811503,42921895,10.6,2.5,"Europe & Central Asia","High income"
"ES","ESP","Spain",2005,27702.4643073663,43653155,10.6,2.4,"Europe & Central Asia","High income"
"ES","ESP","Spain",2006,30815.2684780753,44397319,10.8,2.3,"Europe & Central Asia","High income"
"ES","ESP","Spain",2011,32068.2709273108,46742697,10.1,2.1,"Europe & Central Asia","High income"
"ES","ESP","Spain",1994,15527.2898273986,39549108,9.4,3.9,"Europe & Central Asia","High income"
"ES","ESP","Spain",1995,16218.2812007775,39724050,9.1,3.6,"Europe & Central Asia","High income"
"ES","ESP","Spain",1996,16916.1009119743,39889852,9.1,3.4,"Europe & Central Asia","High income"
"ES","ESP","Spain",2015,35028.301349761,46444832,9,1.9,"Europe & Central Asia","High income"
"ES","ESP","Spain",2012,31988.2538693179,46773055,9.7,2.1,"Europe & Central Asia","High income"
"ES","ESP","Spain",2013,32603.9057713971,46620045,9.1,2,"Europe & Central Asia","High income"
"ES","ESP","Spain",2014,33709.6492402637,46480882,9.2,2,"Europe & Central Asia","High income"
"ES","ESP","Spain",2016,36715.8453115458,46483569,8.8,1.9,"Europe & Central Asia","High income"
"ES","ESP","Spain",2017,39037.3783388467,46593236,8.4,1.8,"Europe & Central Asia","High income"
"ES","ESP","Spain",1997,17868.8261994146,40057389,9.2,3.2,"Europe & Central Asia","High income"
"ES","ESP","Spain",1998,19029.2886860197,40223509,9.1,3,"Europe & Central Asia","High income"
"ET","ETH","Ethiopia",1993,396.471751158942,53295566,46.701,56.2,"Sub-Saharan Africa","Low income"
"ET","ETH","Ethiopia",1990,424.823988961616,47887865,47.479,59.4,"Sub-Saharan Africa","Low income"
"ET","ETH","Ethiopia",1991,393.685955240679,49609969,47.188,58.5,"Sub-Saharan Africa","Low income"
"ET","ETH","Ethiopia",1995,422.977743206729,57047908,46.245,53.8,"Sub-Saharan Africa","Low income"
"ET","ETH","Ethiopia",1996,469.149191137764,58883530,45.95,52.6,"Sub-Saharan Africa","Low income"
"ET","ETH","Ethiopia",1992,354.767865499528,51423585,46.932,57.4,"Sub-Saharan Africa","Low income"
"ET","ETH","Ethiopia",1994,403.577963085995,55180998,46.482,55.1,"Sub-Saharan Africa","Low income"
"ET","ETH","Ethiopia",1998,452.662093312814,62507724,45.067,50.4,"Sub-Saharan Africa","Low income"
"ET","ETH","Ethiopia",1999,469.128030126374,64343013,44.454,49.5,"Sub-Saharan Africa","Low income"
"ET","ETH","Ethiopia",2000,494.287301912062,66224804,43.728,48.5,"Sub-Saharan Africa","Low income"
"ET","ETH","Ethiopia",2001,531.533793854266,68159423,42.902,47.6,"Sub-Saharan Africa","Low income"
"ET","ETH","Ethiopia",2002,532.626621806648,70142091,42.012,46.5,"Sub-Saharan Africa","Low income"
"ET","ETH","Ethiopia",2003,515.873303340652,72170584,41.097,45.4,"Sub-Saharan Africa","Low income"
"ET","ETH","Ethiopia",2004,584.896866870028,74239505,40.186,44.3,"Sub-Saharan Africa","Low income"
"ET","ETH","Ethiopia",2005,655.786698723734,76346311,39.307,43.1,"Sub-Saharan Africa","Low income"
"ET","ETH","Ethiopia",1997,477.486373308017,60697443,45.564,51.5,"Sub-Saharan Africa","Low income"
"ET","ETH","Ethiopia",2013,1367.71414427886,95385785,34.483,33,"Sub-Saharan Africa","Low income"
"ET","ETH","Ethiopia",2006,728.390515987162,78489206,38.485,41.8,"Sub-Saharan Africa","Low income"
"ET","ETH","Ethiopia",2007,811.064277437226,80674348,37.726,40.6,"Sub-Saharan Africa","Low income"
"ET","ETH","Ethiopia",2016,1746.162769853,103603501,33.207,29.7,"Sub-Saharan Africa","Low income"
"ET","ETH","Ethiopia",2017,1897.24907750157,106400024,32.775,28.9,"Sub-Saharan Africa","Low income"
"ET","ETH","Ethiopia",2014,1494.11205196463,98094253,34.059,31.8,"Sub-Saharan Africa","Low income"
"ET","ETH","Ethiopia",2015,1621.70672640403,100835458,33.635,30.7,"Sub-Saharan Africa","Low income"
"ET","ETH","Ethiopia",2011,1161.58143397688,90139927,35.369,35.5,"Sub-Saharan Africa","Low income"
"ET","ETH","Ethiopia",2008,891.276432738064,82916235,37.035,39.3,"Sub-Saharan Africa","Low income"
"ET","ETH","Ethiopia",2009,950.554329360797,85233913,36.414,38.1,"Sub-Saharan Africa","Low income"
"ET","ETH","Ethiopia",2010,1052.60667250399,87639964,35.861,36.8,"Sub-Saharan Africa","Low income"
"ET","ETH","Ethiopia",2012,1250.35122224562,92726971,34.916,34.2,"Sub-Saharan Africa","Low income"
"FI","FIN","Finland",1990,18149.4584505152,4986431,13.1,3.9,"Europe & Central Asia","High income"
"FI","FIN","Finland",1993,17457.6996274512,5066447,12.8,3.4,"Europe & Central Asia","High income"
"FI","FIN","Finland",1992,17263.1622776221,5041992,13.2,3.6,"Europe & Central Asia","High income"
"FI","FIN","Finland",1994,18453.1670490142,5088333,12.8,3.2,"Europe & Central Asia","High income"
"FI","FIN","Finland",1995,19557.9355495429,5107790,12.3,3.1,"Europe & Central Asia","High income"
"FI","FIN","Finland",1991,17557.338475245,5013740,13,3.7,"Europe & Central Asia","High income"
"FI","FIN","Finland",1999,24768.6467026728,5165474,11.1,2.6,"Europe & Central Asia","High income"
"FI","FIN","Finland",2000,26752.8717461081,5176209,11,2.5,"Europe & Central Asia","High income"
"FI","FIN","Finland",2001,27770.5966141594,5188008,10.8,2.4,"Europe & Central Asia","High income"
"FI","FIN","Finland",2002,28567.1712020759,5200598,10.7,2.3,"Europe & Central Asia","High income"
"FI","FIN","Finland",2003,28984.8885817148,5213014,10.9,2.2,"Europe & Central Asia","High income"
"FI","FIN","Finland",2004,31118.1466245746,5228172,11,2.2,"Europe & Central Asia","High income"
"FI","FIN","Finland",1996,20057.6533928961,5124573,11.8,2.9,"Europe & Central Asia","High income"
"FI","FIN","Finland",2005,31993.4072568579,5246096,11,2.1,"Europe & Central Asia","High income"
"FI","FIN","Finland",2006,34363.0425684656,5266268,11.2,2,"Europe & Central Asia","High income"
"FI","FIN","Finland",2007,37703.1739952831,5288720,11.1,2,"Europe & Central Asia","High income"
"FI","FIN","Finland",2013,41293.5157728524,5438972,10.7,1.4,"Europe & Central Asia","High income"
"FI","FIN","Finland",1997,21778.6473695818,5139835,11.5,2.8,"Europe & Central Asia","High income"
"FI","FIN","Finland",1998,23558.5613344905,5153498,11.1,2.7,"Europe & Central Asia","High income"
"FI","FIN","Finland",2012,40620.176066035,5413971,11,1.5,"Europe & Central Asia","High income"
