"iso2c","iso3c","country","year","gdp_percap","life_expect","population","birth_rate","neonat_mortal_rate","region","income"
"CN","CHN","China",2014,13446.4023941713,75.932,1364270000,12.37,6,"East Asia & Pacific","Upper middle income"
"CN","CHN","China",2015,14454.9979691089,76.092,1371220000,12.07,5.5,"East Asia & Pacific","Upper middle income"
"CN","CHN","China",2004,4449.56191950101,73.642,1296075000,12.29,15.3,"East Asia & Pacific","Upper middle income"
"CN","CHN","China",2016,15513.2730434049,76.252,1378665000,12.95,5.1,"East Asia & Pacific","Upper middle income"
"CN","CHN","China",2006,5867.79687713136,74.291,1311020000,12.09,12.5,"East Asia & Pacific","Upper middle income"
"CN","CHN","China",2017,16782.2077583531,76.41,1386395000,12.43,4.7,"East Asia & Pacific","Upper middle income"
"CO","COL","Colombia",1992,5412.45974956234,68.63,34422569,25.267,17,"Latin America & Caribbean","Upper middle income"
"CO","COL","Colombia",1993,5727.81457063129,68.857,35091275,24.667,16.6,"Latin America & Caribbean","Upper middle income"
"CO","COL","Colombia",2013,12891.3793106059,73.847,46497267,16.074,9.2,"Latin America & Caribbean","Upper middle income"
"CO","COL","Colombia",1996,6539.86636674539,69.756,37076387,22.843,15.3,"Latin America & Caribbean","Upper middle income"
"CO","COL","Colombia",1997,6762.75577233591,70.09,37723800,22.293,14.8,"Latin America & Caribbean","Upper middle income"
"CO","COL","Colombia",1994,6074.70286761007,69.125,35758979,24.051,16.2,"Latin America & Caribbean","Upper middle income"
"CO","COL","Colombia",1995,6406.06185343841,69.428,36421438,23.435,15.7,"Latin America & Caribbean","Upper middle income"
"CO","COL","Colombia",2014,13618.1243607169,74.022,46969209,15.77,8.8,"Latin America & Caribbean","Upper middle income"
"CO","COL","Colombia",2015,14006.1535843433,74.2,47520667,15.479,8.6,"Latin America & Caribbean","Upper middle income"
"CO","COL","Colombia",1998,6763.01023355386,70.416,38364309,21.796,14.3,"Latin America & Caribbean","Upper middle income"
"CO","COL","Colombia",1999,6465.19366495863,70.727,38999471,21.355,13.9,"Latin America & Caribbean","Upper middle income"
"CO","COL","Colombia",2004,7811.23008570979,72.062,42075955,19.48,12.1,"Latin America & Caribbean","Upper middle income"
"CO","COL","Colombia",2005,8320.56929147277,72.303,42647723,19.078,11.8,"Latin America & Caribbean","Upper middle income"
"CO","COL","Colombia",2006,9036.31424896147,72.532,43200897,18.663,11.4,"Latin America & Caribbean","Upper middle income"
"CO","COL","Colombia",2007,9792.90295198818,72.749,43737516,18.247,11.1,"Latin America & Caribbean","Upper middle income"
"CO","COL","Colombia",2008,10188.0170617485,72.952,44254975,17.842,10.8,"Latin America & Caribbean","Upper middle income"
"CO","COL","Colombia",2009,10274.4898568749,73.143,44750054,17.452,10.4,"Latin America & Caribbean","Upper middle income"
"CO","COL","Colombia",2010,10732.7490513916,73.325,45222700,17.079,10.1,"Latin America & Caribbean","Upper middle income"
"CO","COL","Colombia",2011,11650.1994926942,73.5,45663099,16.727,9.8,"Latin America & Caribbean","Upper middle income"
"CO","COL","Colombia",2012,12226.2858372132,73.673,46076848,16.393,9.5,"Latin America & Caribbean","Upper middle income"
"CO","COL","Colombia",2000,6694.81284986385,71.019,39629968,20.959,13.5,"Latin America & Caribbean","Upper middle income"
"CO","COL","Colombia",2001,6848.27854137302,71.293,40255967,20.593,13.1,"Latin America & Caribbean","Upper middle income"
"CO","COL","Colombia",2002,7022.73960059673,71.556,40875360,20.234,12.8,"Latin America & Caribbean","Upper middle income"
"CO","COL","Colombia",2003,7324.40085261796,71.813,41483869,19.865,12.4,"Latin America & Caribbean","Upper middle income"
"CO","COL","Colombia",2017,14507.2612508546,74.562,48901066,14.925,8,"Latin America & Caribbean","Upper middle income"
"CO","COL","Colombia",1991,5186.20775648177,68.443,33758337,25.843,17.5,"Latin America & Caribbean","Upper middle income"
"CO","COL","Colombia",2016,14259.6093025498,74.381,48171392,15.198,8.3,"Latin America & Caribbean","Upper middle income"
"CO","COL","Colombia",1990,5015.54644794741,68.292,33102575,26.401,17.9,"Latin America & Caribbean","Upper middle income"
"CR","CRI","Costa Rica",1991,5176.08121351505,75.83,3202085,25.984,8.8,"Latin America & Caribbean","Upper middle income"
"CR","CRI","Costa Rica",1992,5632.38980434725,76.016,3286520,25.322,8.8,"Latin America & Caribbean","Upper middle income"
"CR","CRI","Costa Rica",1995,6493.0398202954,76.571,3545534,23.24,8.5,"Latin America & Caribbean","Upper middle income"
"CR","CRI","Costa Rica",1996,6533.76494328825,76.759,3632362,22.512,8.4,"Latin America & Caribbean","Upper middle income"
"CR","CRI","Costa Rica",1993,6017.43680446545,76.2,3372298,24.64,8.7,"Latin America & Caribbean","Upper middle income"
"CR","CRI","Costa Rica",1994,6261.05237860826,76.385,3458834,23.947,8.6,"Latin America & Caribbean","Upper middle income"
"CR","CRI","Costa Rica",2012,14041.99377527,79.077,4688000,15.287,6.5,"Latin America & Caribbean","Upper middle income"
"CR","CRI","Costa Rica",2013,14445.8983598475,79.254,4742107,15.022,6.4,"Latin America & Caribbean","Upper middle income"
"CR","CRI","Costa Rica",1997,6852.94480860531,76.942,3718949,21.761,8.3,"Latin America & Caribbean","Upper middle income"
"CR","CRI","Costa Rica",2011,13302.9282818466,78.911,4633086,15.564,6.5,"Latin America & Caribbean","Upper middle income"
"CR","CRI","Costa Rica",1990,5025.56122595682,75.638,3119433,26.615,8.9,"Latin America & Caribbean","Upper middle income"
"CR","CRI","Costa Rica",2004,9220.88915417926,77.993,4225155,17.366,6.9,"Latin America & Caribbean","Upper middle income"
"CR","CRI","Costa Rica",2005,9737.0888130048,78.114,4285502,17.054,6.9,"Latin America & Caribbean","Upper middle income"
"CR","CRI","Costa Rica",2006,10609.5068794553,78.234,4345412,16.801,6.9,"Latin America & Caribbean","Upper middle income"
"CR","CRI","Costa Rica",2007,11625.9304857741,78.355,4404628,16.574,6.9,"Latin America & Caribbean","Upper middle income"
"CR","CRI","Costa Rica",2008,12240.5790667034,78.481,4463125,16.345,6.9,"Latin America & Caribbean","Upper middle income"
"CR","CRI","Costa Rica",2009,12058.5238213641,78.613,4520740,16.102,6.8,"Latin America & Caribbean","Upper middle income"
"CR","CRI","Costa Rica",2010,12644.6966536305,78.756,4577378,15.84,6.6,"Latin America & Caribbean","Upper middle income"
"CR","CRI","Costa Rica",2015,15610.8795501867,79.634,4847804,14.525,6.1,"Latin America & Caribbean","Upper middle income"
"CR","CRI","Costa Rica",2016,16278.6019026601,79.831,4899345,14.289,6,"Latin America & Caribbean","Upper middle income"
"CR","CRI","Costa Rica",1998,7247.01094513594,77.119,3803887,20.995,8.2,"Latin America & Caribbean","Upper middle income"
"CR","CRI","Costa Rica",2014,15067.3111823318,79.44,4795396,14.768,6.3,"Latin America & Caribbean","Upper middle income"
"CR","CRI","Costa Rica",1999,7481.17275610538,77.288,3885430,20.231,8,"Latin America & Caribbean","Upper middle income"
"CR","CRI","Costa Rica",2000,7787.3777589386,77.448,3962372,19.499,7.7,"Latin America & Caribbean","Upper middle income"
"CR","CRI","Costa Rica",2017,16976.1874153378,80.03,4949954,14.056,5.9,"Latin America & Caribbean","Upper middle income"
"CR","CRI","Costa Rica",2003,8732.22894603156,77.868,4164053,17.759,7.1,"Latin America & Caribbean","Upper middle income"
"CR","CRI","Costa Rica",2001,8089.57938928507,77.597,4034074,18.831,7.4,"Latin America & Caribbean","Upper middle income"
"CR","CRI","Costa Rica",2002,8349.67112516887,77.736,4100925,18.247,7.2,"Latin America & Caribbean","Upper middle income"
"CU","CUB","Cuba",1998,,76.203,11038692,13.67,4.4,"Latin America & Caribbean","Upper middle income"
"CU","CUB","Cuba",1999,,76.437,11084670,13.333,4.2,"Latin America & Caribbean","Upper middle income"
"CU","CUB","Cuba",1991,,74.702,10673542,16.344,6.4,"Latin America & Caribbean","Upper middle income"
"CU","CUB","Cuba",1992,,74.807,10736387,15.871,6.2,"Latin America & Caribbean","Upper middle income"
"CU","CUB","Cuba",1993,,74.963,10789306,15.419,6,"Latin America & Caribbean","Upper middle income"
"CU","CUB","Cuba",1994,,75.169,10838462,15.008,5.9,"Latin America & Caribbean","Upper middle income"
"CU","CUB","Cuba",1995,,75.415,10888252,14.644,5.6,"Latin America & Caribbean","Upper middle income"
"CU","CUB","Cuba",1996,,75.683,10939293,14.316,5.2,"Latin America & Caribbean","Upper middle income"
"CU","CUB","Cuba",1997,,75.95,10989732,13.997,4.7,"Latin America & Caribbean","Upper middle income"
"CU","CUB","Cuba",2000,,76.658,11126430,12.988,4.1,"Latin America & Caribbean","Upper middle income"
"CU","CUB","Cuba",1990,,74.644,10596987,16.789,6.8,"Latin America & Caribbean","Upper middle income"
"CU","CUB","Cuba",2005,,77.95,11261582,11.43,3.2,"Latin America & Caribbean","Upper middle income"
"CU","CUB","Cuba",2006,,78.225,11261248,11.241,3,"Latin America & Caribbean","Upper middle income"
"CU","CUB","Cuba",2007,,78.469,11251122,11.114,2.9,"Latin America & Caribbean","Upper middle income"
"CU","CUB","Cuba",2008,,78.672,11236971,11.046,2.9,"Latin America & Caribbean","Upper middle income"
"CU","CUB","Cuba",2009,,78.833,11226709,11.027,2.8,"Latin America & Caribbean","Upper middle income"
"CU","CUB","Cuba",2010,,78.959,11225832,11.042,2.8,"Latin America & Caribbean","Upper middle income"
"CU","CUB","Cuba",2011,,79.064,11236670,11.068,2.7,"Latin America & Caribbean","Upper middle income"
"CU","CUB","Cuba",2003,,77.381,11229183,11.972,3.8,"Latin America & Caribbean","Upper middle income"
"CU","CUB","Cuba",2012,,79.167,11257101,11.087,2.6,"Latin America & Caribbean","Upper middle income"
"CU","CUB","Cuba",2001,,76.88,11164667,12.638,4.1,"Latin America & Caribbean","Upper middle income"
"CU","CUB","Cuba",2002,,77.119,11199651,12.295,4,"Latin America & Caribbean","Upper middle income"
"CU","CUB","Cuba",2014,,79.415,11306902,11.04,2.4,"Latin America & Caribbean","Upper middle income"
"CU","CUB","Cuba",2004,,77.663,11250365,11.678,3.5,"Latin America & Caribbean","Upper middle income"
"CU","CUB","Cuba",2017,,79.921,11339259,10.751,2.2,"Latin America & Caribbean","Upper middle income"
"CU","CUB","Cuba",2013,,79.282,11282720,11.08,2.5,"Latin America & Caribbean","Upper middle income"
"CU","CUB","Cuba",2015,,79.57,11324781,10.966,2.4,"Latin America & Caribbean","Upper middle income"
"CU","CUB","Cuba",2016,,79.742,11335109,10.865,2.3,"Latin America & Caribbean","Upper middle income"
"CV","CPV","Cabo Verde",2011,6102.41216353509,72.019,498856,22.45,14.5,"Sub-Saharan Africa","Lower middle income"
"CV","CPV","Cabo Verde",1991,1113.02659281492,65.204,346230,39.074,20.5,"Sub-Saharan Africa","Lower middle income"
"CV","CPV","Cabo Verde",1992,1229.08471465715,65.543,355757,37.93,20.4,"Sub-Saharan Africa","Lower middle income"
"CV","CPV","Cabo Verde",1993,1329.3021309015,65.902,366053,36.742,20.3,"Sub-Saharan Africa","Lower middle income"
"CV","CPV","Cabo Verde",1994,1573.6175539914,66.288,376407,35.547,20.1,"Sub-Saharan Africa","Lower middle income"
"CV","CPV","Cabo Verde",1995,1788.02167783832,66.72,386284,34.376,20,"Sub-Saharan Africa","Lower middle income"
"CV","CPV","Cabo Verde",1996,1979.94708346121,67.221,395533,33.245,19.9,"Sub-Saharan Africa","Lower middle income"
"CV","CPV","Cabo Verde",1997,2189.71598717594,67.793,404259,32.153,19.7,"Sub-Saharan Africa","Lower middle income"
"CV","CPV","Cabo Verde",2012,6207.36142353237,72.127,505235,22.052,14,"Sub-Saharan Africa","Lower middle income"
"CV","CPV","Cabo Verde",1990,1087.72263711436,64.877,337950,40.117,20.6,"Sub-Saharan Africa","Lower middle income"
"CV","CPV","Cabo Verde",2004,3900.33598584606,71.584,456617,26.158,14.3,"Sub-Saharan Africa","Lower middle income"
"CV","CPV","Cabo Verde",2005,4240.26508637449,71.76,463032,25.547,14.3,"Sub-Saharan Africa","Lower middle income"
"CV","CPV","Cabo Verde",2006,4655.64532988656,71.842,469170,24.973,14.6,"Sub-Saharan Africa","Lower middle income"
"CV","CPV","Cabo Verde",2007,5437.70991148956,71.869,475060,24.425,14.8,"Sub-Saharan Africa","Lower middle income"
"CV","CPV","Cabo Verde",2008,5841.0587675126,71.881,480842,23.896,15,"Sub-Saharan Africa","Lower middle income"
"CV","CPV","Cabo Verde",2009,5741.21820656374,71.899,486671,23.384,15.1,"Sub-Saharan Africa","Lower middle income"
"CV","CPV","Cabo Verde",2010,5821.73980461991,71.941,492654,22.898,14.9,"Sub-Saharan Africa","Lower middle income"
"CV","CPV","Cabo Verde",1998,2441.68036460828,68.421,412514,31.102,19.2,"Sub-Saharan Africa","Lower middle income"
"CV","CPV","Cabo Verde",1999,2702.89911977369,69.086,420452,30.105,18.4,"Sub-Saharan Africa","Lower middle income"
"CV","CPV","Cabo Verde",2000,3101.00251387231,69.747,428188,29.176,17.2,"Sub-Saharan Africa","Lower middle income"
"CV","CPV","Cabo Verde",2001,3183.81940239113,70.358,435709,28.322,15.9,"Sub-Saharan Africa","Lower middle income"
"CV","CPV","Cabo Verde",2002,3348.34960902565,70.882,442951,27.539,15,"Sub-Saharan Africa","Lower middle income"
"CV","CPV","Cabo Verde",2003,3497.85319292211,71.293,449930,26.819,14.4,"Sub-Saharan Africa","Lower middle income"
"CV","CPV","Cabo Verde",2015,6415.61246184696,72.599,524743,21.144,11.8,"Sub-Saharan Africa","Lower middle income"
"CV","CPV","Cabo Verde",2016,6709.10991576758,72.798,531146,20.901,11,"Sub-Saharan Africa","Lower middle income"
"CV","CPV","Cabo Verde",2017,7026.98412242795,73.004,537497,20.661,10.4,"Sub-Saharan Africa","Lower middle income"
"CV","CPV","Cabo Verde",2013,6285.96982328074,72.259,511748,21.706,13.3,"Sub-Saharan Africa","Lower middle income"
"CV","CPV","Cabo Verde",2014,6362.96040120839,72.418,518269,21.407,12.6,"Sub-Saharan Africa","Lower middle income"
"CW","CUW","Curacao",1992,,,143912,,,"Latin America & Caribbean","High income"
"CW","CUW","Curacao",1993,,,144299,,,"Latin America & Caribbean","High income"
"CW","CUW","Curacao",1990,,,145400,,,"Latin America & Caribbean","High income"
"CW","CUW","Curacao",1991,,,144403,,,"Latin America & Caribbean","High income"
"CW","CUW","Curacao",2009,27566.012643741,76.1560975609756,146833,13,,"Latin America & Caribbean","High income"
"CW","CUW","Curacao",2010,27559.1966859274,,148703,13.6,,"Latin America & Caribbean","High income"
"CW","CUW","Curacao",2007,26910.0805251752,75.3634146341464,144056,13.4,,"Latin America & Caribbean","High income"
"CW","CUW","Curacao",2008,27683.2568561276,75.309756097561,145880,13.8,,"Latin America & Caribbean","High income"
"CW","CUW","Curacao",2000,23271.8900336452,,133860,,,"Latin America & Caribbean","High income"
"CW","CUW","Curacao",2001,24497.7015835895,,129047,,,"Latin America & Caribbean","High income"
"CW","CUW","Curacao",2002,24953.4558698722,,129205,,,"Latin America & Caribbean","High income"
"CW","CUW","Curacao",2003,24969.8632576129,,131897,,,"Latin America & Caribbean","High income"
"CW","CUW","Curacao",2004,25256.1041138335,,134192,,,"Latin America & Caribbean","High income"
"CW","CUW","Curacao",2005,25558.8271749415,,137658,,,"Latin America & Caribbean","High income"
"CW","CUW","Curacao",2006,26084.5128432857,74.709756097561,141239,13.6,,"Latin America & Caribbean","High income"
"CW","CUW","Curacao",2011,27907.8660198663,77.4731707317073,150831,13.1,,"Latin America & Caribbean","High income"
"CW","CUW","Curacao",1994,,,144630,,,"Latin America & Caribbean","High income"
"CW","CUW","Curacao",1995,,,145139,,,"Latin America & Caribbean","High income"
"CW","CUW","Curacao",1996,,,146306,,,"Latin America & Caribbean","High income"
"CW","CUW","Curacao",2015,27947.8216798529,78.0756097560976,157980,11.9,,"Latin America & Caribbean","High income"
"CW","CUW","Curacao",2012,28168.8298616806,77.5243902439024,152088,13.4,,"Latin America & Caribbean","High income"
"CW","CUW","Curacao",2013,28115.0054245974,77.8268292682927,153822,12.7,,"Latin America & Caribbean","High income"
"CW","CUW","Curacao",2014,27941.5680191173,77.9756097560976,155909,12.6,,"Latin America & Caribbean","High income"
"CW","CUW","Curacao",2016,27679.6447914148,77.719512195122,159664,11.2,,"Latin America & Caribbean","High income"
"CW","CUW","Curacao",2017,27626.6408891907,78.0170731707317,160175,9.7,,"Latin America & Caribbean","High income"
"CW","CUW","Curacao",1999,,,139428,,,"Latin America & Caribbean","High income"
"CW","CUW","Curacao",1997,,,146956,,,"Latin America & Caribbean","High income"
"CW","CUW","Curacao",1998,,,144472,,,"Latin America & Caribbean","High income"
"CY","CYP","Cyprus",1993,14814.7014427917,77.017,818746,17.731,4.9,"Europe & Central Asia","High income"
"CY","CYP","Cyprus",1991,13512.3896283065,76.711,783124,18.694,5.3,"Europe & Central Asia","High income"
"CY","CYP","Cyprus",1990,13314.6712669758,76.554,766615,19.049,5.4,"Europe & Central Asia","High income"
"CY","CYP","Cyprus",1996,17297.4224893819,77.456,873423,15.735,4.1,"Europe & Central Asia","High income"
"CY","CYP","Cyprus",1992,14722.4926068366,76.865,800611,18.259,5.1,"Europe & Central Asia","High income"
"CY","CYP","Cyprus",1994,15695.77268263,77.166,837110,17.121,4.6,"Europe & Central Asia","High income"
"CY","CYP","Cyprus",1995,17069.6063951374,77.312,855383,16.446,4.4,"Europe & Central Asia","High income"
"CY","CYP","Cyprus",1999,19662.7442286567,77.876,926046,13.731,3.4,"Europe & Central Asia","High income"
"CY","CYP","Cyprus",2000,21291.4735082902,78.01,943290,13.2,3.1,"Europe & Central Asia","High income"
"CY","CYP","Cyprus",2001,22871.3836699875,78.14,960276,12.765,2.9,"Europe & Central Asia","High income"
"CY","CYP","Cyprus",2002,23556.4139278627,78.264,976964,12.421,2.7,"Europe & Central Asia","High income"
"CY","CYP","Cyprus",2003,24252.8976002779,78.386,993563,12.153,2.6,"Europe & Central Asia","High income"
"CY","CYP","Cyprus",2004,25921.2044367465,78.506,1010408,11.957,2.5,"Europe & Central Asia","High income"
"CY","CYP","Cyprus",2005,27763.177389335,78.631,1027662,11.821,2.4,"Europe & Central Asia","High income"
"CY","CYP","Cyprus",1997,17778.7575994083,77.598,891190,15.023,3.8,"Europe & Central Asia","High income"
"CY","CYP","Cyprus",1998,18758.5294698854,77.738,908702,14.347,3.6,"Europe & Central Asia","High income"
"CY","CYP","Cyprus",2006,29984.1850612746,78.764,1045507,11.733,2.3,"Europe & Central Asia","High income"
"CY","CYP","Cyprus",2007,32849.9410426219,78.911,1063713,11.674,2.2,"Europe & Central Asia","High income"
"CY","CYP","Cyprus",2015,31578.3544277306,80.344,1160985,10.984,1.7,"Europe & Central Asia","High income"
"CY","CYP","Cyprus",2016,33682.4790814849,80.508,1170187,10.834,1.6,"Europe & Central Asia","High income"
"CY","CYP","Cyprus",2013,30620.8621496663,79.995,1143866,11.237,1.8,"Europe & Central Asia","High income"
